"2015-16 IMMUNIZATION STATUS OF KINDERGARTEN STUDENTS, CALIFORNIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools with 10 or more students enrolled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHOOL CODE,COUNTY,PUB/  PRIV,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,UP-TO-DATE†,,CONDI- TIONAL*,,PME**,,PBE§ ,,HCP-COUNSELED PBE§§ ,,RELIGIOUS PBE§§§ ,,OVER-DUE §§§§,,DTP††  ^,,POLIO¥ ^,,MMR‡  ^,,HEPB§ ^,,VAR¶ ^,,REPORTED¶¶
6094973,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,HOWARD PENCE ELEMENTARY,99,94,95,4,4,0,0,1,1,1,1,0,0,0,0,94,95,95,96,96,97,97,98,98,99,Y
6040505,SAN DIEGO,PUBLIC,SOUTH BAY UNION,IMPERIAL BEACH,IMPERIAL BEACH CHARTER,102,94,92,2,2,0,0,6,6,5,5,1,1,0,0,95,93,95,93,94,92,96,94,96,94,Y
6040513,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,NESTOR LANGUAGE ACADEMY CHARTER,125,123,98,1,1,0,0,1,1,1,1,0,0,0,0,123,98,123,98,123,98,124,99,124,99,Y
6040521,SAN DIEGO,PUBLIC,SOUTH BAY UNION,IMPERIAL BEACH,ONEONTA ELEMENTARY,130,128,98,1,1,1,1,0,0,0,0,0,0,0,0,128,98,128,98,128,98,129,99,129,99,Y
6040539,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,SUNNYSLOPE ELEMENTARY,74,73,99,1,1,0,0,0,0,0,0,0,0,0,0,73,99,73,99,73,99,74,100,74,100,Y
6116008,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,TEOFILO MENDOZA,122,118,97,4,3,0,0,0,0,0,0,0,0,0,0,119,98,119,98,119,98,122,100,122,100,Y
6120893,SAN DIEGO,PUBLIC,SPENCER VALLEY ELEMENTARY,SIMI VALLEY,CALIFORNIA VIRTUAL ACADEMY SAN DIEGO,108,90,83,0,0,0,0,18,17,6,6,12,11,0,0,90,83,90,83,90,83,90,83,90,83,Y
6040554,SAN DIEGO,PUBLIC,SPENCER VALLEY ELEMENTARY,SANTA YSABEL,SPENCER VALLEY ELEMENTARY,11,9,82,1,9,0,0,1,9,0,0,1,9,0,0,9,82,10,91,9,82,10,91,10,91,Y
0126086,SAN DIEGO,PUBLIC,SWEETWATER UNION HIGH,CHULA VISTA,STEPHEN W. HAWKING CHARTER,89,87,98,2,2,0,0,0,0,0,0,0,0,0,0,87,98,87,98,87,98,89,100,87,98,Y
0128082,SAN DIEGO,PUBLIC,SWEETWATER UNION HIGH,SAN DIEGO,"STEPHEN W. HAWKINGS II SCIENCE, TECHNOLOGY, ENGINEERING, ART AND MATH CHARTER",73,64,88,9,12,0,0,0,0,0,0,0,0,0,0,67,92,67,92,64,88,73,100,70,96,Y
6040562,SAN DIEGO,PUBLIC,VALLECITOS ELEMENTARY,RAINBOW,VALLECITOS ELEMENTARY,28,28,100,0,0,0,0,0,0,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,Y
0100511,SAN DIEGO,PUBLIC,VALLEY CENTER-PAUMA UNIFIED,VALLEY CENTER,LILAC,84,76,90,0,0,0,0,8,10,8,10,0,0,0,0,76,90,76,90,76,90,76,90,76,90,Y
6038962,SAN DIEGO,PUBLIC,VALLEY CENTER-PAUMA UNIFIED,PAUMA VALLEY,PAUMA ELEMENTARY,38,36,95,2,5,0,0,0,0,0,0,0,0,0,0,38,100,37,97,38,100,37,97,38,100,Y
6106124,SAN DIEGO,PUBLIC,VALLEY CENTER-PAUMA UNIFIED,VALLEY CENTER,VALLEY CENTER PRIMARY,198,196,99,1,1,0,0,1,1,0,0,1,1,0,0,196,99,196,99,196,99,196,99,196,99,Y
6107031,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,ALAMOSA PARK ELEMENTARY,68,63,93,3,4,0,0,2,3,2,3,0,0,0,0,64,94,65,96,65,96,63,93,66,97,Y
6040588,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BEAUMONT ELEMENTARY,116,111,96,4,3,0,0,1,1,0,0,1,1,0,0,112,97,112,97,113,97,113,97,114,98,Y
0128223,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BELLA MENTE MONTESSORI ACADEMY,73,54,74,0,0,0,0,19,26,14,19,5,7,0,0,54,74,54,74,54,74,54,74,54,74,Y
6040596,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BOBIER ELEMENTARY,120,114,95,5,4,0,0,1,1,1,1,0,0,0,0,114,95,114,95,114,95,116,97,116,97,Y
6110399,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BREEZE HILL ELEMENTARY,148,112,76,2,1,0,0,1,1,1,1,0,0,33,22,113,76,114,77,113,76,114,77,114,77,Y
6069124,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,CASITA CENTER FOR SCIENCE MATH TECHNOLOGY,96,92,96,2,2,0,0,2,2,0,0,2,2,0,0,92,96,92,96,93,97,94,98,94,98,Y
6108708,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,EMPRESA ELEMENTARY,156,151,97,0,0,1,1,4,3,4,3,0,0,0,0,151,97,151,97,151,97,151,97,151,97,Y
0105882,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,FOOTHILL OAK ELEMENTARY,137,134,98,3,2,0,0,0,0,0,0,0,0,0,0,135,99,135,99,136,99,137,100,137,100,Y
6040620,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,GRAPEVINE ELEMENTARY,108,103,95,5,5,0,0,0,0,0,0,0,0,0,0,103,95,104,96,104,96,106,98,107,99,Y
3730942,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,GUAJOME PARK ACADEMY CHARTER,27,23,85,2,7,0,0,2,7,1,4,1,4,0,0,24,89,24,89,23,85,25,93,25,93,Y
0100933,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,HANNALEI ELEMENTARY,106,105,99,0,0,0,0,1,1,0,0,1,1,0,0,105,99,105,99,105,99,105,99,105,99,Y
6107585,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,LAKE ELEMENTARY,147,135,92,5,3,5,3,2,1,2,1,0,0,0,0,138,94,139,95,136,93,138,94,140,95,Y
0111237,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,MARYLAND ELEMENTARY,126,123,98,2,2,0,0,1,1,1,1,0,0,0,0,124,98,124,98,124,98,123,98,125,99,Y
6110407,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,MISSION MEADOWS ELEMENTARY,114,112,98,2,2,0,0,0,0,0,0,0,0,0,0,113,99,113,99,114,100,114,100,114,100,Y
6040638,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,MONTE VISTA ELEMENTARY,115,110,96,1,1,2,2,2,2,2,2,0,0,0,0,110,96,110,96,110,96,111,97,111,97,Y
6040646,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,OLIVE ELEMENTARY,72,64,89,7,10,0,0,1,1,1,1,0,0,0,0,65,90,68,94,65,90,71,99,71,99,Y
0100925,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,TEMPLE HEIGHTS ELEMENTARY,125,124,99,0,0,0,0,1,1,1,1,0,0,0,0,124,99,124,99,124,99,124,99,124,99,Y
6040653,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,96,94,98,2,2,0,0,0,0,0,0,0,0,0,0,94,98,95,99,95,99,96,100,96,100,Y
0122796,SAN DIEGO,PUBLIC,WARNER UNIFIED,VALLEY CENTER,ALL TRIBES ELEMENTARY CHARTER,16,16,100,0,0,0,0,0,0,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,Y
0132472,SAN DIEGO,PUBLIC,WARNER UNIFIED,WARNER SPRINGS,CALIFORNIA PACIFIC CHARTER SCHOOL - SD,78,25,32,3,4,0,0,50,64,23,29,27,35,0,0,26,33,28,36,26,33,28,36,28,36,Y
6040661,SAN DIEGO,PUBLIC,WARNER UNIFIED,WARNER SPRINGS,WARNER ELEMENTARY,24,8,33,16,67,0,0,0,0,0,0,0,0,0,0,8,33,11,46,9,38,21,88,23,96,Y
6975262,SAN DIEGO,PRIVATE,,LA JOLLA,ALL HALLOWS ACADEMY,21,19,90,0,0,0,0,2,10,2,10,0,0,0,0,19,90,19,90,19,90,19,90,19,90,Y
6975296,SAN DIEGO,PRIVATE,,SAN DIEGO,BLESSED SACRAMENT ELEMENTARY,10,9,90,0,0,0,0,1,10,1,10,0,0,0,0,9,90,9,90,9,90,9,90,9,90,Y
7095854,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA CHRISTIAN,43,35,81,4,9,2,5,2,5,2,5,0,0,0,0,37,86,36,84,39,91,35,81,39,91,Y
7031255,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA COUNTRY DAY SCHOOL,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6139638,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA LEARNING ACADEMY,16,15,94,0,0,0,0,1,6,1,6,0,0,0,0,15,94,15,94,15,94,15,94,15,94,Y
7031289,SAN DIEGO,PRIVATE,,CHULA VISTA,CALVARY CHRISTIAN ACADEMY,41,40,98,1,2,0,0,0,0,0,0,0,0,0,0,41,100,41,100,41,100,40,98,41,100,Y
6975312,SAN DIEGO,PRIVATE,,ESCONDIDO,CALVIN CHRISTIAN,23,17,74,1,4,0,0,5,22,2,9,3,13,0,0,18,78,17,74,17,74,18,78,18,78,Y
6932214,SAN DIEGO,PRIVATE,,SAN DIEGO,CHABAD HEBREW ACADEMY,22,19,86,0,0,0,0,3,14,1,5,2,9,0,0,19,86,19,86,19,86,19,86,19,86,Y
6918072,SAN DIEGO,PRIVATE,,SAN DIEGO,CHILDREN'S CREATIVE AND PERFORMING ARTS,14,13,93,1,7,0,0,0,0,0,0,0,0,0,0,13,93,13,93,14,100,14,100,14,100,Y
6980924,SAN DIEGO,PRIVATE,,CORONADO,CHRIST CHURCH DAY SCHOOL,29,19,66,10,34,0,0,0,0,0,0,0,0,0,0,20,69,19,66,19,66,25,86,28,97,Y
6965503,SAN DIEGO,PRIVATE,,LA MESA,CHRIST LUTHERAN ELEMENTARY,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,Y
6910194,SAN DIEGO,PRIVATE,,SAN DIEGO,CHRIST THE CORNERSTONE LUTHERAN ACADEMY,11,7,64,4,36,0,0,0,0,0,0,0,0,0,0,9,82,9,82,11,100,10,91,11,100,Y
6904981,SAN DIEGO,PRIVATE,,EL CAJON,CHRISTIAN ELEMENTARY EAST,26,21,81,0,0,0,0,5,19,4,15,1,4,0,0,21,81,21,81,21,81,21,81,21,81,Y
6913446,SAN DIEGO,PRIVATE,,EL CAJON,CHRISTIAN ELEMENTARY WEST,22,14,64,8,36,0,0,0,0,0,0,0,0,0,0,16,73,15,68,14,64,17,77,19,86,Y
6902902,SAN DIEGO,PRIVATE,,SAN DIEGO,CITY TREE CHRISTIAN,13,9,69,2,15,0,0,2,15,2,15,0,0,0,0,9,69,9,69,9,69,10,77,10,77,Y
7072259,SAN DIEGO,PRIVATE,,POWAY,COUNTRY MONTESSORI SCHOOL OF POWAY,12,11,92,1,8,0,0,0,0,0,0,0,0,0,0,12,100,12,100,11,92,12,100,12,100,Y
6905061,SAN DIEGO,PRIVATE,,SAN DIEGO,DEL MAR PINES SCHOOL,18,18,100,0,0,0,0,0,0,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,Y
6902100,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,DIEGUENO COUNTRY SCHOOL,18,17,94,0,0,0,0,1,6,1,6,0,0,0,0,17,94,17,94,17,94,17,94,17,94,Y
7097298,SAN DIEGO,PRIVATE,,POWAY,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,Y
6131783,SAN DIEGO,PRIVATE,,POWAY,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
7095144,SAN DIEGO,PRIVATE,,SAN MARCOS,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,13,11,85,2,15,0,0,0,0,0,0,0,0,0,0,12,92,12,92,11,85,11,85,11,85,Y
7051352,SAN DIEGO,PRIVATE,,ENCINITAS,ENCINITAS COUNTRY DAY SCHOOL,24,19,79,2,8,0,0,3,13,3,13,0,0,0,0,20,83,19,79,20,83,21,88,21,88,Y
6133128,SAN DIEGO,PRIVATE,,SAN DIEGO,ENGLISH FRENCH LEARNING ACADEMY,28,23,82,5,18,0,0,0,0,0,0,0,0,0,0,23,82,24,86,24,86,25,89,27,96,Y
6975437,SAN DIEGO,PRIVATE,,ESCONDIDO,ESCONDIDO CHRISTIAN,51,50,98,0,0,1,2,0,0,0,0,0,0,0,0,50,98,50,98,50,98,50,98,50,98,Y
7092869,SAN DIEGO,PRIVATE,,LAKESIDE,FOOTHILLS CHRISTIAN SCHOOL,34,29,85,0,0,0,0,5,15,0,0,5,15,0,0,29,85,29,85,29,85,29,85,29,85,Y
6987770,SAN DIEGO,PRIVATE,,SAN DIEGO,FRANCIS PARKER SCHOOL,59,58,98,0,0,0,0,1,2,1,2,0,0,0,0,58,98,58,98,58,98,58,98,58,98,Y
6988166,SAN DIEGO,PRIVATE,,LA JOLLA,"GILLISPIE SCHOOL, THE",28,22,79,0,0,2,7,3,11,3,11,0,0,1,4,22,79,22,79,22,79,22,79,22,79,Y
6920722,SAN DIEGO,PRIVATE,,SAN DIEGO,GOOD SHEPHERD CATHOLIC,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,Y
6965511,SAN DIEGO,PRIVATE,,ESCONDIDO,GRACE LUTHERAN SCHOOL,45,45,100,0,0,0,0,0,0,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,Y
7052608,SAN DIEGO,PRIVATE,,SAN DIEGO,HERITAGE CHRISTIAN SCHOOL OF SAN DIEGO,27,21,78,0,0,0,0,6,22,6,22,0,0,0,0,21,78,21,78,21,78,21,78,21,78,Y
6975494,SAN DIEGO,PRIVATE,,SAN DIEGO,HOLY FAMILY ELEMENTARY,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,Y
6975510,SAN DIEGO,PRIVATE,,EL CAJON,HOLY TRINITY ELEMENTARY,12,11,92,1,8,0,0,0,0,0,0,0,0,0,0,11,92,12,100,12,100,12,100,12,100,Y
6930465,SAN DIEGO,PRIVATE,,SAN DIEGO,HORIZON CHRISTIAN ACADEMY,23,19,83,0,0,0,0,4,17,4,17,0,0,0,0,19,83,19,83,19,83,19,83,19,83,Y
6203491,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,HORIZON PREP,40,27,68,0,0,0,0,13,33,5,13,8,20,0,0,27,68,27,68,27,68,27,68,27,68,Y
7080427,SAN DIEGO,PRIVATE,,SAN DIEGO,ISLAMIC SCHOOL OF SAN DIEGO,24,24,100,0,0,0,0,0,0,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,Y
7093594,SAN DIEGO,PRIVATE,,ESCONDIDO,KINGS ACADEMY,10,9,90,0,0,0,0,1,10,0,0,1,10,0,0,9,90,9,90,9,90,9,90,9,90,Y
6939045,SAN DIEGO,PRIVATE,,LA JOLLA,LA JOLLA COUNTRY DAY SCHOOL,40,39,98,0,0,0,0,1,3,1,3,0,0,0,0,39,98,39,98,39,98,39,98,39,98,Y
6139182,SAN DIEGO,PRIVATE,,POWAY,LEGACY MONTESSORI SCHOOL,11,11,100,0,0,0,0,0,0,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,Y
6144059,SAN DIEGO,PRIVATE,,SAN DIEGO,LIFETIME MONTESSORI SCHOOL,11,10,91,0,0,0,0,1,9,0,0,1,9,0,0,10,91,10,91,10,91,10,91,10,91,Y
7078298,SAN DIEGO,PRIVATE,,SAN DIEGO,MARANATHA CHRISTIAN SCHOOLS,32,24,75,8,25,0,0,0,0,0,0,0,0,0,0,30,94,31,97,30,94,26,81,31,97,Y
6996045,SAN DIEGO,PRIVATE,,SAN DIEGO,MARIA MONTESSORI SCHOOL,34,17,50,15,44,0,0,2,6,2,6,0,0,0,0,17,50,20,59,18,53,31,91,29,85,Y
6148340,SAN DIEGO,PRIVATE,,SAN MARCOS,MERIDIAN ACADEMY,11,10,91,0,0,1,9,0,0,0,0,0,0,0,0,10,91,10,91,10,91,10,91,10,91,Y
6980999,SAN DIEGO,PRIVATE,,SAN DIEGO,MISSION BAY MONTESSORI ACADEMY,40,40,100,0,0,0,0,0,0,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,Y
7071988,SAN DIEGO,PRIVATE,,CHULA VISTA,MONTESSORI AMERICAN SCHOOL,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,Y
6142301,SAN DIEGO,PRIVATE,,CHULA VISTA,MONTESSORI EXPLORER,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
7101017,SAN DIEGO,PRIVATE,,OCEANSIDE,MONTESSORI SCHOOL OF OCEANSIDE,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
7008212,SAN DIEGO,PRIVATE,,SAN DIEGO,MT. ERIE CHRISTIAN ACADEMY,13,12,92,1,8,0,0,0,0,0,0,0,0,0,0,12,92,12,92,12,92,12,92,12,92,Y
6927636,SAN DIEGO,PRIVATE,,LA MESA,MT. HELIX ACADEMY,14,14,100,0,0,0,0,0,0,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,Y
7093602,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,"NATIVITY SCHOOL, THE",12,7,58,4,33,0,0,1,8,0,0,1,8,0,0,10,83,10,83,10,83,8,67,9,75,Y
6975569,SAN DIEGO,PRIVATE,,SAN DIEGO,"NAZARETH SCHOOL OF SAN DIEGO, INC",28,24,86,3,11,0,0,1,4,1,4,0,0,0,0,24,86,24,86,24,86,26,93,27,96,Y
6143622,SAN DIEGO,PRIVATE,,SAN DIEGO,NOTRE DAME ACADEMY,27,26,96,1,4,0,0,0,0,0,0,0,0,0,0,26,96,27,100,27,100,27,100,27,100,Y
6131775,SAN DIEGO,PRIVATE,,POWAY,"OAK KNOLL MONTESSORI, INC.",23,23,100,0,0,0,0,0,0,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,Y
6939177,SAN DIEGO,PRIVATE,,SAN DIEGO,OCEAN VIEW CHRISTIAN ACADEMY,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,Y
7090327,SAN DIEGO,PRIVATE,,OCEANSIDE,OCEANSIDE ADVENTIST ELEMENTARY,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,Y
6930499,SAN DIEGO,PRIVATE,,OCEANSIDE,OLD MISSION MONTESSORI SCHOOL,18,17,94,0,0,0,0,1,6,1,6,0,0,0,0,17,94,17,94,17,94,17,94,17,94,Y
6975589,SAN DIEGO,PRIVATE,,EL CAJON,OUR LADY OF GRACE SCHOOL,30,29,97,0,0,0,0,1,3,1,3,0,0,0,0,29,97,29,97,29,97,29,97,29,97,Y
6975593,SAN DIEGO,PRIVATE,,SAN YSIDRO,OUR LADY OF MT. CARMEL,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6975619,SAN DIEGO,PRIVATE,,SAN DIEGO,OUR LADY OF THE SACRED HEART,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,Y
6966071,SAN DIEGO,PRIVATE,,SAN DIEGO,OUR LADY'S SCHOOL,18,5,28,13,72,0,0,0,0,0,0,0,0,0,0,6,33,6,33,17,94,17,94,18,100,Y
6141469,SAN DIEGO,PRIVATE,,CARLSBAD,REDEEMER BY THE SEA LUTHERAN KINDERGARTEN AND PRESCHOOL,35,32,91,0,0,0,0,3,9,3,9,0,0,0,0,32,91,32,91,32,91,32,91,32,91,Y
6975650,SAN DIEGO,PRIVATE,,CORONADO,SACRED HEART PARISH SCHOOL,18,17,94,1,6,0,0,0,0,0,0,0,0,0,0,18,100,18,100,18,100,18,100,17,94,Y
6975684,SAN DIEGO,PRIVATE,,SAN DIEGO,SAINT CHARLES BORROMEO ACADEMY,19,19,100,0,0,0,0,0,0,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,Y
6975742,SAN DIEGO,PRIVATE,,LEMON GROVE,SAINT JOHN OF THE CROSS CATHOLIC SCHOOL,12,11,92,0,0,1,8,0,0,0,0,0,0,0,0,11,92,11,92,11,92,11,92,11,92,Y
6140081,SAN DIEGO,PRIVATE,,ENCINITAS,SAINT JOHN SCHOOL,37,26,70,11,30,0,0,0,0,0,0,0,0,0,0,32,86,30,81,30,81,31,84,36,97,Y
7090244,SAN DIEGO,PRIVATE,,SAN MARCOS,SAINT JOSEPH ACADEMY,20,17,85,0,0,1,5,2,10,2,10,0,0,0,0,17,85,17,85,17,85,17,85,17,85,Y
7051360,SAN DIEGO,PRIVATE,,LA JOLLA,SAN DIEGO FRENCHâ€“AMERICAN SCHOOL,30,25,83,0,0,1,3,4,13,4,13,0,0,0,0,25,83,25,83,25,83,25,83,25,83,Y
7102098,SAN DIEGO,PRIVATE,,CARLSBAD,SANDERLING WALDORF SCHOOL,32,9,28,0,0,0,0,23,72,18,56,5,16,0,0,9,28,9,28,9,28,9,28,9,28,Y
6927883,SAN DIEGO,PRIVATE,,SOLANA BEACH,SANTA FE CHRISTIAN SCHOOLS,42,29,69,1,2,0,0,12,29,12,29,0,0,0,0,29,69,29,69,29,69,30,71,30,71,Y
6975908,SAN DIEGO,PRIVATE,,SPRING VALLEY,SANTA SOPHIA ACADEMY,27,25,93,1,4,0,0,1,4,1,4,0,0,0,0,25,93,25,93,26,96,25,93,26,96,Y
6975924,SAN DIEGO,PRIVATE,,SAN DIEGO,SCHOOL OF THE MADELEINE,53,50,94,3,6,0,0,0,0,0,0,0,0,0,0,50,94,52,98,53,100,52,98,53,100,Y
6975890,SAN DIEGO,PRIVATE,,SAN DIEGO,SOILLE SAN DIEGO HEBREW DAY,22,22,100,0,0,0,0,0,0,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,Y
6975692,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. CHARLES ELEMENTARY,25,24,96,0,0,1,4,0,0,0,0,0,0,0,0,24,96,24,96,24,96,24,96,24,96,Y
6975700,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. COLUMBA,17,14,82,3,18,0,0,0,0,0,0,0,0,0,0,15,88,16,94,17,100,17,100,17,100,Y
6975718,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. DIDACUS PARISH SCHOOL,14,13,93,1,7,0,0,0,0,0,0,0,0,0,0,13,93,13,93,13,93,14,100,14,100,Y
6975726,SAN DIEGO,PRIVATE,,VISTA,ST. FRANCIS OF ASSISI,29,29,100,0,0,0,0,0,0,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,Y
6138820,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. GREGORY THE GREAT CATHOLIC SCHOOL,29,29,100,0,0,0,0,0,0,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,Y
6975734,SAN DIEGO,PRIVATE,,SOLANA BEACH,ST. JAMES ACADEMY,18,15,83,0,0,0,0,3,17,3,17,0,0,0,0,15,83,15,83,15,83,15,83,15,83,Y
6975767,SAN DIEGO,PRIVATE,,EL CAJON,ST. KIERAN CATHOLIC SCHOOL,14,13,93,0,0,0,0,1,7,1,7,0,0,0,0,13,93,13,93,13,93,13,93,13,93,Y
6965552,SAN DIEGO,PRIVATE,,LA MESA,ST. MARTIN OF TOURS ACADEMY,27,26,96,0,0,0,0,1,4,1,4,0,0,0,0,26,96,26,96,26,96,26,96,26,96,Y
6975817,SAN DIEGO,PRIVATE,,OCEANSIDE,ST. MARY STAR OF THE SEA ELEMENTARY,32,30,94,1,3,0,0,1,3,1,3,0,0,0,0,30,94,30,94,31,97,31,97,30,94,Y
6975791,SAN DIEGO,PRIVATE,,ESCONDIDO,ST. MARY'S SCHOOL,13,7,54,6,46,0,0,0,0,0,0,0,0,0,0,11,85,12,92,12,92,12,92,12,92,Y
6137277,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. MICHAEL ACADEMY,12,11,92,0,0,0,0,1,8,0,0,1,8,0,0,11,92,11,92,11,92,11,92,11,92,Y
6975833,SAN DIEGO,PRIVATE,,POWAY,ST. MICHAEL'S SCHOOL,47,46,98,0,0,0,0,1,2,1,2,0,0,0,0,46,98,46,98,46,98,46,98,46,98,Y
6975841,SAN DIEGO,PRIVATE,,CARLSBAD,ST. PATRICK CATHOLIC SCHOOL,47,46,98,0,0,0,0,1,2,1,2,0,0,0,0,46,98,46,98,46,98,46,98,46,98,Y
6975858,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. PATRICK'S ELEMENTARY,11,9,82,2,18,0,0,0,0,0,0,0,0,0,0,9,82,9,82,9,82,9,82,9,82,Y
6965560,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. PAUL'S LUTHERAN,11,7,64,4,36,0,0,0,0,0,0,0,0,0,0,11,100,7,64,11,100,11,100,11,100,Y
7069065,SAN DIEGO,PRIVATE,,FALLBROOK,ST. PETER THE APOSTLE CATHOLIC SCHOOL,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,Y
6975866,SAN DIEGO,PRIVATE,,CHULA VISTA,ST. PIUS X,21,21,100,0,0,0,0,0,0,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,Y
6966113,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. RITA'S SCHOOL,14,14,100,0,0,0,0,0,0,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,Y
6975874,SAN DIEGO,PRIVATE,,CHULA VISTA,ST. ROSE OF LIMA SCHOOL,23,23,100,0,0,0,0,0,0,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,Y
6981054,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. THERESE ACADEMY,24,21,88,1,4,1,4,1,4,1,4,0,0,0,0,22,92,22,92,22,92,21,88,22,92,Y
6975882,SAN DIEGO,PRIVATE,,SAN DIEGO,ST. VINCENT DE PAUL,21,20,95,0,0,0,0,1,5,1,5,0,0,0,0,20,95,20,95,20,95,20,95,20,95,Y
6975932,SAN DIEGO,PRIVATE,,LA JOLLA,STELLA MARIS ACADEMY,19,18,95,0,0,0,0,1,5,0,0,1,5,0,0,18,95,18,95,18,95,18,95,18,95,Y
6132922,SAN DIEGO,PRIVATE,,SAN DIEGO,THE CAMBRIDGE SCHOOL,23,19,83,0,0,0,0,4,17,4,17,0,0,0,0,19,83,19,83,19,83,19,83,19,83,Y
